d_week_seq1|r1|r2|r3|r4|r5|r6|round((sat_sales1 / sat_sales2), 2)
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5289|1.04|0.98|1.05|1.01|0.94|1.0|1.09
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5290|1.03|0.97|0.93|1.04|0.97|1.01|0.98
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5291|1.07|1.01|1.09|0.93|0.95|1.01|0.97
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5292|0.99|1.01|0.97|0.92|1.01|1.03|0.94
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5293|0.99|0.91|1.01|0.99|1.02|1.08|1.03
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5294|1.11|1.01|0.95|0.96|0.9|0.99|1.02
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5295|1.03|0.99|1.03|1.0|1.04|0.94|0.97
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5296|1.02|0.99|1.01|0.99|0.99|1.05|1.03
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5297|0.99|1.04|1.1|1.02|0.97|0.98|0.99
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
5298|0.99|1.02|1.08|1.0|1.02|1.02|1.11
